#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,_field,_measurement,code,owner
,,2,2023-08-07T22:30:49Z,271,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-07T23:30:48Z,263,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T00:30:48Z,254,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T01:30:49Z,234,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T02:30:48Z,235,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T04:30:49Z,208,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T05:30:50Z,203,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T06:30:50Z,235,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T07:30:50Z,280,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T08:30:50Z,309,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T09:30:50Z,326,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T10:30:50Z,390,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T11:30:50Z,406,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T12:30:50Z,423,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T13:30:50Z,426,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T14:30:50Z,410,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T16:30:50Z,372,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T17:30:50Z,356,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T18:30:51Z,349,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T19:31:12Z,370,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T20:31:12Z,404,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T22:31:12Z,450,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-08T23:31:12Z,455,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T00:31:12Z,447,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T01:31:13Z,393,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T02:31:12Z,384,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T04:31:13Z,278,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T05:31:12Z,243,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T06:31:13Z,215,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T07:31:13Z,254,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T08:31:12Z,294,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T09:31:13Z,318,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T10:31:13Z,338,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T12:31:14Z,390,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T13:31:13Z,401,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T15:31:14Z,402,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T16:31:13Z,383,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T17:31:14Z,410,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T18:31:14Z,416,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T19:31:13Z,413,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T20:31:14Z,422,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T21:31:15Z,419,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-09T22:31:15Z,429,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T00:31:15Z,396,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T01:31:15Z,332,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T03:31:15Z,280,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T04:31:15Z,247,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T06:31:15Z,236,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T07:31:15Z,240,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T08:31:16Z,252,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T09:31:15Z,281,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T10:31:16Z,305,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T12:31:15Z,332,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T13:31:16Z,332,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T15:31:15Z,333,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T16:31:16Z,342,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T17:31:16Z,325,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T18:31:15Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T19:31:17Z,296,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T21:31:17Z,337,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-10T22:31:29Z,351,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T00:31:29Z,348,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T01:31:30Z,325,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T03:31:30Z,286,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T04:31:30Z,267,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T05:31:30Z,256,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T06:31:30Z,253,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T07:31:30Z,240,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T08:31:30Z,274,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T09:31:30Z,302,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T10:31:30Z,330,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T12:31:30Z,378,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T13:31:30Z,397,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T15:31:31Z,396,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T16:31:30Z,399,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T17:31:30Z,391,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T18:31:31Z,365,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T19:31:30Z,360,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T20:31:30Z,341,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T21:31:31Z,338,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-11T22:31:30Z,343,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T00:31:39Z,319,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T01:31:39Z,317,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T02:31:39Z,312,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T03:31:39Z,298,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T04:31:40Z,281,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T06:31:39Z,246,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T07:31:40Z,249,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T08:31:39Z,255,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T09:31:39Z,255,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T10:31:40Z,276,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T11:31:39Z,283,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T12:31:39Z,299,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T13:31:41Z,301,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T14:31:41Z,304,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T15:31:41Z,305,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T16:31:41Z,294,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T17:31:41Z,285,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T18:31:41Z,271,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T19:31:41Z,260,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T21:31:42Z,276,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T22:31:42Z,298,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-12T23:31:41Z,332,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T00:31:42Z,347,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T01:31:42Z,363,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T02:31:41Z,370,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T03:31:42Z,360,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T04:31:42Z,360,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T06:31:42Z,330,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T07:31:43Z,330,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T08:31:43Z,325,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T09:31:42Z,331,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T10:31:44Z,336,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T12:31:44Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T13:31:45Z,333,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T14:31:44Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T15:31:45Z,327,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T16:31:45Z,328,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T17:31:44Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T18:31:45Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T19:31:45Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T20:31:44Z,345,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T21:31:45Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-13T22:31:46Z,342,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T00:31:45Z,336,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T01:31:46Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T03:31:45Z,276,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T04:31:46Z,262,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T06:31:47Z,284,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T07:31:47Z,304,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T09:31:47Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T10:31:47Z,348,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T11:31:47Z,362,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T12:31:47Z,368,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T13:31:47Z,364,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T15:31:47Z,318,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T16:31:47Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T18:31:48Z,298,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T19:31:48Z,294,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T20:31:48Z,296,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T21:32:05Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T22:32:05Z,312,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-14T23:32:05Z,322,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T00:32:05Z,316,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T01:32:05Z,316,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T03:32:05Z,292,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T04:32:05Z,272,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T06:32:06Z,258,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T07:32:06Z,288,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T08:32:05Z,321,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T09:32:06Z,329,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T10:32:06Z,353,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T11:32:05Z,367,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T12:32:06Z,380,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T14:32:05Z,387,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T15:32:06Z,371,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T16:32:06Z,350,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T17:32:05Z,345,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T18:32:06Z,339,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T19:32:06Z,341,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T20:32:05Z,350,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T21:32:06Z,373,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T22:32:07Z,384,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-15T23:32:06Z,387,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T00:32:06Z,382,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T01:32:07Z,381,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T02:32:06Z,379,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T03:32:06Z,366,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T04:32:07Z,346,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T05:32:06Z,323,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T06:32:06Z,326,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T07:32:07Z,338,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T08:32:06Z,360,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T09:32:06Z,376,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T11:32:17Z,400,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T12:32:17Z,417,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T13:32:17Z,436,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T14:32:17Z,428,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T15:32:17Z,424,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T17:32:17Z,388,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T18:32:17Z,383,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T19:32:17Z,382,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T21:32:17Z,388,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T22:32:18Z,382,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-16T23:32:18Z,382,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T00:32:17Z,382,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T01:32:18Z,374,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T02:32:18Z,359,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T03:32:17Z,348,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T05:32:23Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T06:32:22Z,303,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T07:32:23Z,318,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T08:32:24Z,318,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T09:32:25Z,354,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T11:32:24Z,383,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T12:32:25Z,396,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T14:32:24Z,399,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T15:32:25Z,399,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T16:32:26Z,384,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T17:32:26Z,373,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T18:32:26Z,361,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T20:32:26Z,343,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T21:32:26Z,334,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T22:32:26Z,327,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-17T23:32:26Z,316,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T00:32:26Z,311,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T02:32:27Z,275,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T03:32:27Z,268,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T04:32:26Z,259,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T05:32:27Z,256,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T06:32:27Z,264,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T07:32:26Z,274,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T08:32:27Z,288,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T09:32:27Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T11:32:27Z,356,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T12:32:27Z,378,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T13:32:28Z,384,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T14:32:27Z,384,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T15:32:28Z,377,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T16:32:28Z,381,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T17:32:27Z,372,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T18:32:28Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T19:32:28Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T20:32:27Z,332,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T21:32:28Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T22:32:28Z,345,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-18T23:32:29Z,348,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T00:32:29Z,350,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T01:32:29Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T02:32:29Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T03:32:29Z,327,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T04:32:29Z,301,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T06:32:30Z,283,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T07:32:30Z,278,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T09:32:43Z,285,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T10:32:42Z,298,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T12:32:43Z,324,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T13:32:42Z,330,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T14:32:43Z,308,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T15:32:43Z,311,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T16:32:44Z,294,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T17:32:44Z,283,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T18:32:44Z,253,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T19:32:44Z,267,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T20:32:44Z,274,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T21:32:44Z,284,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T22:32:44Z,305,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-19T23:32:44Z,315,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T00:32:44Z,313,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T01:32:45Z,318,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T02:32:45Z,311,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T03:32:44Z,300,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T04:32:45Z,289,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T05:32:45Z,262,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T06:32:44Z,252,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T07:32:45Z,247,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T08:32:47Z,248,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T09:32:47Z,249,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T10:32:47Z,250,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T11:32:47Z,260,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T12:32:47Z,266,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T14:32:47Z,260,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T15:32:47Z,258,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T16:32:48Z,252,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T17:32:48Z,241,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T20:32:48Z,245,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T21:32:48Z,256,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-20T23:32:48Z,302,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T00:32:49Z,313,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T01:32:48Z,319,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T02:32:48Z,312,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T03:32:49Z,305,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T05:32:48Z,276,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T06:32:49Z,264,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T07:32:48Z,292,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T08:32:48Z,314,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T09:32:49Z,342,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T10:32:50Z,354,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T12:32:50Z,383,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T13:32:50Z,388,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T14:32:50Z,392,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T15:32:50Z,387,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T16:32:50Z,377,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T18:32:50Z,339,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T19:32:50Z,338,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T20:32:50Z,342,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T21:32:50Z,331,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-21T22:32:50Z,306,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T00:32:51Z,260,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T01:32:50Z,257,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T03:32:51Z,215,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T04:32:50Z,198,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T05:32:51Z,202,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T06:32:51Z,218,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T07:32:50Z,246,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T08:32:51Z,279,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T09:32:52Z,292,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T10:32:52Z,318,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T11:32:51Z,333,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T12:32:52Z,344,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T13:32:52Z,346,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T15:32:52Z,317,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T16:32:52Z,303,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T17:32:51Z,307,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T18:32:52Z,289,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T19:32:52Z,303,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T20:32:51Z,322,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T21:32:52Z,326,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-22T22:32:53Z,324,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T00:32:53Z,310,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T01:32:53Z,298,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T02:32:53Z,291,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T03:32:53Z,262,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T04:32:53Z,232,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T06:32:54Z,243,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T07:32:53Z,256,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T09:33:16Z,266,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T10:33:15Z,275,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T11:33:15Z,280,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T12:33:16Z,293,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T13:33:15Z,295,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T14:33:15Z,271,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T15:33:16Z,255,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T16:33:15Z,256,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T17:33:15Z,250,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T18:33:16Z,247,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T19:33:15Z,250,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T20:33:17Z,246,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T21:33:17Z,232,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-23T22:33:17Z,231,value,co_8h,BBNVA,ČHMÚ
,,2,2023-08-24T00:33:17Z,222,value,co_8h,BBNVA,ČHMÚ
